Fecha,TIPO CAMBIO COMPRA,TIPO DE CAMBIO VENTA
01-01-2010,558.67,571.81
02-01-2010,558.67,571.81
03-01-2010,558.67,571.81
04-01-2010,558.67,571.81
05-01-2010,558.15,568.02
06-01-2010,559.89,569.69
07-01-2010,564.54,574.52
08-01-2010,570.40,580.56
09-01-2010,572.06,582.21
10-01-2010,572.06,582.21
11-01-2010,572.06,582.21
12-01-2010,567.67,577.90
13-01-2010,564.49,574.78
14-01-2010,561.30,571.43
15-01-2010,556.33,566.72
16-01-2010,552.43,562.75
17-01-2010,552.43,562.75
18-01-2010,552.43,562.75
19-01-2010,556.25,566.10
20-01-2010,556.60,566.54
21-01-2010,552.30,562.63
22-01-2010,546.50,556.56
23-01-2010,558.97,568.96
24-01-2010,558.97,568.96
25-01-2010,558.97,568.96
26-01-2010,557.12,567.15
27-01-2010,554.91,564.91
28-01-2010,557.42,567.49
29-01-2010,551.64,561.58
30-01-2010,555.00,565.11
31-01-2010,555.00,565.11
01-02-2010,555.00,565.11
02-02-2010,554.07,564.12
03-02-2010,553.46,563.52
04-02-2010,552.08,562.11
05-02-2010,552.28,562.30
06-02-2010,549.89,560.04
07-02-2010,549.89,560.04
08-02-2010,549.89,560.04
09-02-2010,548.45,558.51
10-02-2010,551.47,561.48
11-02-2010,551.78,561.77
12-02-2010,545.05,555.09
13-02-2010,545.16,555.21
14-02-2010,545.16,555.21
15-02-2010,545.16,555.21
16-02-2010,544.74,554.37
17-02-2010,549.35,559.10
18-02-2010,550.20,560.21
19-02-2010,547.16,557.03
20-02-2010,545.76,555.84
21-02-2010,545.76,555.84
22-02-2010,545.76,555.84
23-02-2010,545.06,554.85
24-02-2010,548.46,558.24
25-02-2010,547.02,556.72
26-02-2010,546.74,556.56
27-02-2010,548.54,558.45
28-02-2010,548.54,558.45
01-03-2010,548.54,558.45
02-03-2010,545.67,555.41
03-03-2010,544.60,554.34
04-03-2010,544.40,554.22
05-03-2010,543.29,553.09
06-03-2010,542.11,551.95
07-03-2010,542.11,551.95
08-03-2010,542.11,551.95
09-03-2010,540.38,550.41
10-03-2010,540.32,550.39
11-03-2010,539.28,549.24
12-03-2010,539.12,549.21
13-03-2010,536.72,546.49
14-03-2010,536.72,546.49
15-03-2010,536.72,546.49
16-03-2010,523.05,532.59
17-03-2010,525.23,535.30
18-03-2010,532.99,543.06
19-03-2010,534.52,544.65
20-03-2010,530.87,541.30
21-03-2010,530.87,541.30
22-03-2010,530.87,541.30
23-03-2010,525.15,535.70
24-03-2010,521.08,531.37
25-03-2010,518.51,528.78
26-03-2010,519.23,529.36
27-03-2010,520.00,530.19
28-03-2010,520.00,530.19
29-03-2010,520.00,530.19
30-03-2010,519.08,529.43
31-03-2010,518.51,528.78
01-04-2010,517.73,528.09
02-04-2010,517.73,528.09
03-04-2010,517.73,528.09
04-04-2010,517.73,528.09
05-04-2010,517.73,528.09
06-04-2010,515.27,525.39
07-04-2010,512.48,522.46
08-04-2010,512.53,523.08
09-04-2010,515.20,525.16
10-04-2010,515.23,525.24
11-04-2010,515.23,525.24
12-04-2010,515.23,525.24
13-04-2010,515.31,525.39
14-04-2010,514.67,524.81
15-04-2010,514.10,524.30
16-04-2010,511.14,521.54
17-04-2010,508.00,518.24
18-04-2010,508.00,518.24
19-04-2010,508.00,518.24
20-04-2010,506.12,516.64
21-04-2010,506.48,516.70
22-04-2010,506.78,516.81
23-04-2010,506.74,516.59
24-04-2010,506.11,516.21
25-04-2010,506.11,516.21
26-04-2010,506.11,516.21
27-04-2010,506.15,516.23
28-04-2010,506.52,516.59
29-04-2010,506.59,516.45
30-04-2010,505.90,516.04
01-05-2010,505.42,515.56
02-05-2010,505.42,515.56
03-05-2010,505.42,515.56
04-05-2010,503.29,513.17
05-05-2010,505.94,515.99
06-05-2010,511.15,521.38
07-05-2010,521.07,532.06
08-05-2010,532.78,544.43
09-05-2010,532.78,544.43
10-05-2010,532.78,544.43
11-05-2010,532.26,543.04
12-05-2010,525.13,535.76
13-05-2010,514.12,524.57
14-05-2010,511.83,521.93
15-05-2010,507.43,517.32
16-05-2010,507.43,517.32
17-05-2010,507.43,517.32
18-05-2010,515.29,525.95
19-05-2010,525.40,536.16
20-05-2010,530.69,541.15
21-05-2010,529.31,539.83
22-05-2010,530.39,540.92
23-05-2010,530.39,540.92
24-05-2010,530.39,540.92
25-05-2010,530.56,540.88
26-05-2010,534.81,545.52
27-05-2010,534.99,545.68
28-05-2010,534.94,545.64
29-05-2010,535.14,545.72
30-05-2010,535.14,545.72
31-05-2010,535.14,545.72
01-06-2010,535.68,546.38
02-06-2010,538.95,549.52
03-06-2010,540.04,550.56
04-06-2010,542.16,552.66
05-06-2010,543.10,553.57
06-06-2010,543.10,553.57
07-06-2010,543.10,553.57
08-06-2010,543.07,553.48
09-06-2010,542.46,553.09
10-06-2010,535.02,545.62
11-06-2010,529.86,540.76
12-06-2010,528.40,539.36
13-06-2010,528.40,539.36
14-06-2010,528.40,539.36
15-06-2010,530.21,540.73
16-06-2010,532.76,543.31
17-06-2010,529.26,539.42
18-06-2010,525.23,535.32
19-06-2010,525.10,535.21
20-06-2010,525.10,535.21
21-06-2010,525.10,535.21
22-06-2010,524.61,534.88
23-06-2010,521.19,531.20
24-06-2010,517.67,527.86
25-06-2010,517.35,527.60
26-06-2010,517.51,527.61
27-06-2010,517.51,527.61
28-06-2010,517.51,527.61
29-06-2010,519.64,529.67
30-06-2010,529.91,540.24
01-07-2010,530.77,541.02
02-07-2010,531.44,541.67
03-07-2010,531.38,541.76
04-07-2010,531.38,541.76
05-07-2010,531.38,541.76
06-07-2010,530.13,540.63
07-07-2010,528.90,539.33
08-07-2010,525.68,536.07
09-07-2010,519.32,529.74
10-07-2010,519.87,530.37
11-07-2010,519.87,530.37
12-07-2010,519.87,530.37
13-07-2010,518.16,528.39
14-07-2010,515.57,526.13
15-07-2010,514.46,525.14
16-07-2010,509.71,520.36
17-07-2010,508.67,519.21
18-07-2010,508.67,519.21
19-07-2010,508.67,519.21
20-07-2010,513.34,523.60
21-07-2010,516.99,527.24
22-07-2010,516.86,527.31
23-07-2010,513.70,524.54
24-07-2010,514.46,525.23
25-07-2010,514.46,525.23
26-07-2010,514.46,525.23
27-07-2010,513.94,524.66
28-07-2010,514.78,525.43
29-07-2010,515.98,526.55
30-07-2010,515.33,525.92
31-07-2010,511.64,522.71
01-08-2010,511.64,522.71
02-08-2010,511.64,522.71
03-08-2010,511.64,522.71
04-08-2010,510.33,520.69
05-08-2010,511.88,522.33
06-08-2010,512.11,522.48
07-08-2010,510.94,521.17
08-08-2010,510.94,521.17
09-08-2010,510.94,521.17
10-08-2010,509.92,520.19
11-08-2010,506.66,516.90
12-08-2010,506.48,516.71
13-08-2010,505.20,515.46
14-08-2010,503.09,513.33
15-08-2010,503.09,513.33
16-08-2010,503.09,513.33
17-08-2010,503.25,513.37
18-08-2010,504.41,514.52
19-08-2010,505.87,515.79
20-08-2010,506.61,516.69
21-08-2010,506.26,516.40
22-08-2010,506.26,516.40
23-08-2010,506.26,516.40
24-08-2010,504.44,514.74
25-08-2010,504.28,514.57
26-08-2010,504.20,514.47
27-08-2010,504.22,514.44
28-08-2010,504.15,514.30
29-08-2010,504.15,514.30
30-08-2010,504.15,514.30
31-08-2010,504.12,514.28
01-09-2010,501.22,511.26
02-09-2010,503.24,513.30
03-09-2010,510.87,521.55
04-09-2010,520.42,530.56
05-09-2010,520.42,530.56
06-09-2010,520.42,530.56
07-09-2010,516.25,526.20
08-09-2010,513.33,523.15
09-09-2010,511.31,521.03
10-09-2010,504.49,514.05
11-09-2010,501.34,511.53
12-09-2010,501.34,511.53
13-09-2010,501.34,511.53
14-09-2010,500.76,511.08
15-09-2010,500.98,511.24
16-09-2010,500.98,511.24
17-09-2010,498.41,509.00
18-09-2010,496.93,507.15
19-09-2010,496.93,507.15
20-09-2010,496.93,507.15
21-09-2010,497.34,507.47
22-09-2010,503.05,513.71
23-09-2010,505.34,515.90
24-09-2010,504.87,515.13
25-09-2010,504.61,514.97
26-09-2010,504.61,514.97
27-09-2010,504.61,514.97
28-09-2010,504.04,514.54
29-09-2010,502.83,513.34
30-09-2010,502.55,512.94
01-10-2010,504.78,515.73
02-10-2010,507.32,518.01
03-10-2010,507.32,518.01
04-10-2010,507.32,518.01
05-10-2010,508.72,519.04
06-10-2010,511.64,522.25
07-10-2010,507.61,518.08
08-10-2010,507.02,517.89
09-10-2010,507.21,517.85
10-10-2010,507.21,517.85
11-10-2010,507.21,517.85
12-10-2010,504.97,515.68
13-10-2010,502.15,512.70
14-10-2010,500.94,511.13
15-10-2010,500.02,510.12
16-10-2010,498.42,508.94
17-10-2010,498.42,508.94
18-10-2010,498.42,508.94
19-10-2010,498.42,508.94
20-10-2010,500.72,511.31
21-10-2010,504.91,515.65
22-10-2010,506.95,517.58
23-10-2010,505.93,516.63
24-10-2010,505.93,516.63
25-10-2010,505.93,516.63
26-10-2010,505.28,515.79
27-10-2010,504.95,515.43
28-10-2010,506.34,517.10
29-10-2010,507.70,518.43
30-10-2010,508.52,519.18
31-10-2010,508.52,519.18
01-11-2010,508.52,519.18
02-11-2010,506.94,517.45
03-11-2010,506.90,517.44
04-11-2010,507.09,517.55
05-11-2010,511.28,521.75
06-11-2010,514.47,524.31
07-11-2010,514.47,524.31
08-11-2010,514.47,524.31
09-11-2010,514.36,524.18
10-11-2010,513.64,523.18
11-11-2010,512.31,521.91
12-11-2010,508.42,518.56
13-11-2010,507.17,517.46
14-11-2010,507.17,517.46
15-11-2010,507.17,517.46
16-11-2010,506.78,517.16
17-11-2010,507.68,518.14
18-11-2010,506.63,517.14
19-11-2010,505.23,515.78
20-11-2010,504.30,514.19
21-11-2010,504.30,514.19
22-11-2010,504.30,514.19
23-11-2010,504.91,514.60
24-11-2010,504.74,514.30
25-11-2010,505.28,514.04
26-11-2010,504.35,513.29
27-11-2010,501.95,510.95
28-11-2010,501.95,510.95
29-11-2010,501.95,510.95
30-11-2010,503.18,512.20
01-12-2010,502.49,512.84
02-12-2010,500.22,510.82
03-12-2010,499.55,509.94
04-12-2010,500.49,511.05
05-12-2010,500.49,511.05
06-12-2010,500.49,511.05
07-12-2010,500.70,511.20
08-12-2010,500.46,511.28
09-12-2010,500.07,510.66
10-12-2010,500.33,510.67
11-12-2010,499.42,509.42
12-12-2010,499.42,509.42
13-12-2010,499.42,509.42
14-12-2010,498.83,508.70
15-12-2010,498.53,508.40
16-12-2010,496.65,506.35
17-12-2010,496.53,506.57
18-12-2010,499.72,509.57
19-12-2010,499.72,509.57
20-12-2010,499.72,509.57
21-12-2010,502.32,511.96
22-12-2010,503.49,513.39
23-12-2010,503.58,513.34
24-12-2010,503.23,513.51
25-12-2010,502.55,514.89
26-12-2010,502.55,514.89
27-12-2010,502.55,514.89
28-12-2010,502.48,514.41
29-12-2010,504.02,515.67
30-12-2010,506.89,517.87
31-12-2010,507.85,518.09
01-01-2011,507.85,518.09
02-01-2011,507.85,518.09
03-01-2011,507.85,518.09
04-01-2011,506.64,516.94
05-01-2011,506.07,516.29
06-01-2011,506.03,516.43
07-01-2011,505.96,516.33
08-01-2011,505.27,515.54
09-01-2011,505.27,515.54
10-01-2011,505.27,515.54
11-01-2011,504.96,515.33
12-01-2011,505.03,515.39
13-01-2011,503.72,514.16
14-01-2011,498.58,509.09
15-01-2011,498.55,508.89
16-01-2011,498.55,508.89
17-01-2011,498.55,508.89
18-01-2011,498.60,508.90
19-01-2011,498.42,508.71
20-01-2011,498.25,508.48
21-01-2011,498.22,508.37
22-01-2011,498.17,508.30
23-01-2011,498.17,508.30
24-01-2011,498.17,508.30
25-01-2011,498.85,508.79
26-01-2011,499.00,509.05
27-01-2011,498.78,508.94
28-01-2011,498.71,508.88
29-01-2011,500.85,510.69
30-01-2011,500.85,510.69
31-01-2011,500.85,510.69
01-02-2011,499.01,509.08
02-02-2011,498.90,508.82
03-02-2011,498.86,508.87
04-02-2011,498.71,508.87
05-02-2011,497.98,508.11
06-02-2011,497.98,508.11
07-02-2011,497.98,508.11
08-02-2011,496.89,507.13
09-02-2011,498.57,508.67
10-02-2011,498.49,508.90
11-02-2011,498.44,508.90
12-02-2011,498.35,508.84
13-02-2011,498.35,508.84
14-02-2011,498.35,508.84
15-02-2011,497.21,507.64
16-02-2011,496.32,506.64
17-02-2011,495.58,505.76
18-02-2011,495.54,505.74
19-02-2011,495.49,505.69
20-02-2011,495.49,505.69
21-02-2011,495.49,505.69
22-02-2011,495.45,505.66
23-02-2011,495.38,505.69
24-02-2011,495.32,505.65
25-02-2011,495.57,505.96
26-02-2011,497.28,507.61
27-02-2011,497.28,507.61
28-02-2011,497.28,507.61
01-03-2011,496.33,506.72
02-03-2011,496.47,507.05
03-03-2011,496.63,507.21
04-03-2011,496.60,507.14
05-03-2011,496.27,506.73
06-03-2011,496.27,506.73
07-03-2011,496.27,506.73
08-03-2011,495.30,505.70
09-03-2011,494.99,505.53
10-03-2011,494.93,505.38
11-03-2011,494.71,505.23
12-03-2011,494.65,505.14
13-03-2011,494.65,505.14
14-03-2011,494.65,505.14
15-03-2011,494.69,505.11
16-03-2011,494.63,505.11
17-03-2011,494.64,505.17
18-03-2011,494.66,505.10
19-03-2011,494.67,505.11
20-03-2011,494.67,505.11
21-03-2011,494.67,505.11
22-03-2011,494.69,505.13
23-03-2011,494.66,505.12
24-03-2011,494.63,505.13
25-03-2011,494.60,505.11
26-03-2011,494.59,505.20
27-03-2011,494.59,505.20
28-03-2011,494.59,505.20
29-03-2011,494.70,505.27
30-03-2011,494.66,505.39
31-03-2011,495.66,506.16
01-04-2011,494.63,505.24
02-04-2011,494.61,505.12
03-04-2011,494.61,505.12
04-04-2011,494.61,505.12
05-04-2011,494.65,505.12
06-04-2011,494.56,505.12
07-04-2011,494.71,505.25
08-04-2011,494.74,505.22
09-04-2011,495.22,505.65
10-04-2011,495.22,505.65
11-04-2011,495.22,505.65
12-04-2011,495.22,505.65
13-04-2011,494.87,505.28
14-04-2011,494.52,505.10
15-04-2011,494.50,505.04
16-04-2011,494.47,505.02
17-04-2011,494.47,505.02
18-04-2011,494.47,505.02
19-04-2011,494.30,504.90
20-04-2011,494.27,504.89
21-04-2011,493.66,505.12
22-04-2011,493.66,505.12
23-04-2011,493.66,505.12
24-04-2011,493.66,505.12
25-04-2011,493.66,505.12
26-04-2011,494.07,504.65
27-04-2011,493.91,504.63
28-04-2011,494.24,504.97
29-04-2011,494.97,505.75
30-04-2011,495.60,506.44
01-05-2011,495.60,506.44
02-05-2011,495.60,506.44
03-05-2011,494.61,505.16
04-05-2011,496.56,507.11
05-05-2011,496.79,507.45
06-05-2011,496.69,507.16
07-05-2011,498.04,508.55
08-05-2011,498.04,508.55
09-05-2011,498.04,508.55
10-05-2011,498.52,508.95
11-05-2011,499.52,510.10
12-05-2011,501.91,512.66
13-05-2011,499.07,509.95
14-05-2011,496.58,507.46
15-05-2011,496.58,507.46
16-05-2011,496.58,507.46
17-05-2011,496.08,506.65
18-05-2011,496.30,506.97
19-05-2011,497.07,507.81
20-05-2011,497.08,507.82
21-05-2011,497.15,507.90
22-05-2011,497.15,507.90
23-05-2011,497.15,507.90
24-05-2011,497.40,507.95
25-05-2011,499.89,510.70
26-05-2011,500.10,510.85
27-05-2011,499.37,510.15
28-05-2011,499.23,510.27
29-05-2011,499.23,510.27
30-05-2011,499.23,510.27
31-05-2011,499.98,511.15
01-06-2011,501.99,513.20
02-06-2011,503.49,514.46
03-06-2011,503.34,514.26
04-06-2011,503.16,513.99
05-06-2011,503.16,513.99
06-06-2011,503.16,513.99
07-06-2011,503.44,514.20
08-06-2011,503.51,514.29
09-06-2011,503.08,513.91
10-06-2011,499.79,510.77
11-06-2011,499.33,510.50
12-06-2011,499.33,510.50
13-06-2011,499.33,510.50
14-06-2011,499.22,510.33
15-06-2011,499.13,510.01
16-06-2011,499.32,510.07
17-06-2011,499.42,510.15
18-06-2011,499.36,510.22
19-06-2011,499.36,510.22
20-06-2011,499.36,510.22
21-06-2011,499.61,510.42
22-06-2011,499.36,510.15
23-06-2011,499.38,510.10
24-06-2011,498.53,509.29
25-06-2011,498.12,509.04
26-06-2011,498.12,509.04
27-06-2011,498.12,509.04
28-06-2011,497.72,508.60
29-06-2011,497.59,508.56
30-06-2011,498.61,509.57
01-07-2011,498.21,508.95
02-07-2011,498.22,508.95
03-07-2011,498.22,508.95
04-07-2011,498.22,508.95
05-07-2011,498.88,509.86
06-07-2011,500.72,511.69
07-07-2011,501.26,512.29
08-07-2011,501.22,512.29
09-07-2011,500.69,511.78
10-07-2011,500.69,511.78
11-07-2011,500.69,511.78
12-07-2011,500.61,511.76
13-07-2011,500.53,511.46
14-07-2011,500.27,511.05
15-07-2011,499.91,510.66
16-07-2011,498.93,509.84
17-07-2011,498.93,509.84
18-07-2011,498.93,509.84
19-07-2011,498.61,509.48
20-07-2011,498.92,509.62
21-07-2011,498.98,509.83
22-07-2011,498.94,509.68
23-07-2011,498.90,509.71
24-07-2011,498.90,509.71
25-07-2011,498.90,509.71
26-07-2011,498.90,509.71
27-07-2011,498.74,509.54
28-07-2011,498.65,509.82
29-07-2011,498.67,509.90
30-07-2011,499.72,510.88
31-07-2011,499.72,510.88
01-08-2011,499.72,510.88
02-08-2011,499.72,510.78
03-08-2011,499.72,510.78
04-08-2011,499.76,510.63
05-08-2011,499.89,510.59
06-08-2011,499.89,510.56
07-08-2011,499.89,510.56
08-08-2011,499.89,510.56
09-08-2011,499.91,510.68
10-08-2011,499.95,510.77
11-08-2011,499.55,510.21
12-08-2011,499.18,509.96
13-08-2011,498.88,509.73
14-08-2011,498.88,509.73
15-08-2011,498.88,509.73
16-08-2011,498.88,509.73
17-08-2011,497.78,508.70
18-08-2011,497.86,508.65
19-08-2011,497.81,508.55
20-08-2011,497.88,508.58
21-08-2011,497.88,508.58
22-08-2011,497.88,508.58
23-08-2011,498.36,509.18
24-08-2011,500.27,510.87
25-08-2011,502.25,512.89
26-08-2011,504.24,514.82
27-08-2011,503.69,514.45
28-08-2011,503.69,514.45
29-08-2011,503.69,514.45
30-08-2011,504.14,514.93
31-08-2011,505.91,516.77
01-09-2011,508.46,519.51
02-09-2011,507.88,518.80
03-09-2011,506.80,517.53
04-09-2011,506.80,517.53
05-09-2011,506.80,517.53
06-09-2011,506.73,517.41
07-09-2011,507.83,518.48
08-09-2011,508.79,519.28
09-09-2011,508.84,519.27
10-09-2011,508.70,519.26
11-09-2011,508.70,519.26
12-09-2011,508.70,519.26
13-09-2011,505.52,516.31
14-09-2011,503.52,514.29
15-09-2011,501.11,511.91
16-09-2011,501.11,511.91
17-09-2011,499.74,510.39
18-09-2011,499.74,510.39
19-09-2011,499.74,510.39
20-09-2011,498.55,509.33
21-09-2011,500.70,511.39
22-09-2011,502.98,513.56
23-09-2011,505.47,516.08
24-09-2011,507.48,518.21
25-09-2011,507.48,518.21
26-09-2011,507.48,518.21
27-09-2011,507.36,518.28
28-09-2011,505.88,517.20
29-09-2011,507.69,518.73
30-09-2011,508.36,519.87
01-10-2011,508.86,520.34
02-10-2011,508.86,520.34
03-10-2011,508.86,520.34
04-10-2011,509.70,521.01
05-10-2011,513.07,524.10
06-10-2011,514.40,525.56
07-10-2011,515.20,526.04
08-10-2011,515.11,526.05
09-10-2011,515.11,526.05
10-10-2011,515.11,526.05
11-10-2011,513.58,524.77
12-10-2011,510.77,521.76
13-10-2011,509.18,520.33
14-10-2011,506.96,518.05
15-10-2011,506.50,517.66
16-10-2011,506.50,517.66
17-10-2011,506.50,517.66
18-10-2011,506.50,517.66
19-10-2011,506.61,517.71
20-10-2011,506.66,517.66
21-10-2011,507.63,518.66
22-10-2011,508.59,519.78
23-10-2011,508.59,519.78
24-10-2011,508.59,519.78
25-10-2011,508.82,520.06
26-10-2011,506.26,517.22
27-10-2011,505.65,516.67
28-10-2011,507.64,518.88
29-10-2011,509.78,521.11
30-10-2011,509.78,521.11
31-10-2011,509.78,521.11
01-11-2011,509.51,520.87
02-11-2011,509.51,520.59
03-11-2011,509.96,520.90
04-11-2011,509.16,520.18
05-11-2011,508.63,519.58
06-11-2011,508.63,519.58
07-11-2011,508.63,519.58
08-11-2011,507.31,517.86
09-11-2011,507.67,518.12
10-11-2011,507.37,517.97
11-11-2011,505.49,516.41
12-11-2011,503.33,514.31
13-11-2011,503.33,514.31
14-11-2011,503.33,514.31
15-11-2011,500.21,511.11
16-11-2011,500.12,511.14
17-11-2011,500.10,511.11
18-11-2011,497.63,508.94
19-11-2011,497.20,508.56
20-11-2011,497.20,508.56
21-11-2011,497.20,508.56
22-11-2011,497.29,508.60
23-11-2011,497.40,508.48
24-11-2011,497.27,508.42
25-11-2011,497.34,508.40
26-11-2011,495.88,506.84
27-11-2011,495.88,506.84
28-11-2011,495.88,506.84
29-11-2011,497.02,508.23
30-11-2011,501.00,512.10
01-12-2011,497.88,509.26
02-12-2011,497.72,508.98
03-12-2011,497.93,509.06
04-12-2011,497.93,509.06
05-12-2011,497.93,509.06
06-12-2011,500.07,511.11
07-12-2011,501.58,512.51
08-12-2011,501.27,512.13
09-12-2011,501.15,511.98
10-12-2011,499.23,510.33
11-12-2011,499.23,510.33
12-12-2011,499.23,510.33
13-12-2011,497.63,508.39
14-12-2011,498.42,509.23
15-12-2011,498.53,509.52
16-12-2011,496.26,507.14
17-12-2011,495.37,506.33
18-12-2011,495.37,506.33
19-12-2011,495.37,506.33
20-12-2011,495.97,506.91
21-12-2011,498.08,508.94
22-12-2011,499.96,510.90
23-12-2011,501.42,512.41
24-12-2011,500.54,512.10
25-12-2011,500.54,512.10
26-12-2011,500.54,512.10
27-12-2011,503.34,515.24
28-12-2011,507.66,519.64
29-12-2011,507.13,520.71
30-12-2011,505.35,518.33
31-12-2011,505.35,518.33
01-01-2012,505.35,518.33
02-01-2012,505.35,518.33
03-01-2012,505.07,516.66
04-01-2012,506.62,518.00
05-01-2012,507.49,518.55
06-01-2012,508.29,519.29
07-01-2012,506.28,517.37
08-01-2012,506.28,517.37
09-01-2012,506.28,517.37
10-01-2012,504.96,515.71
11-01-2012,504.09,514.99
12-01-2012,503.12,514.10
13-01-2012,501.57,512.60
14-01-2012,501.08,512.27
15-01-2012,501.08,512.27
16-01-2012,501.08,512.27
17-01-2012,501.35,512.26
18-01-2012,501.87,512.67
19-01-2012,503.50,514.19
20-01-2012,503.62,514.59
21-01-2012,503.74,514.89
22-01-2012,503.74,514.89
23-01-2012,503.74,514.89
24-01-2012,504.43,515.40
25-01-2012,506.17,517.01
26-01-2012,505.66,516.59
27-01-2012,504.18,515.49
28-01-2012,502.45,513.97
29-01-2012,502.45,513.97
30-01-2012,502.45,513.97
31-01-2012,503.68,514.91
01-02-2012,504.85,516.23
02-02-2012,505.57,516.89
03-02-2012,505.94,517.01
04-02-2012,504.30,515.40
05-02-2012,504.30,515.40
06-02-2012,504.30,515.40
07-02-2012,504.27,515.36
08-02-2012,505.31,516.40
09-02-2012,505.53,516.52
10-02-2012,505.69,516.75
11-02-2012,505.18,516.31
12-02-2012,505.18,516.31
13-02-2012,505.18,516.31
14-02-2012,504.02,515.14
15-02-2012,503.69,514.99
16-02-2012,503.73,514.99
17-02-2012,503.92,515.10
18-02-2012,503.96,515.13
19-02-2012,503.96,515.13
20-02-2012,503.96,515.13
21-02-2012,504.26,515.20
22-02-2012,506.16,517.10
23-02-2012,507.53,518.55
24-02-2012,507.84,518.74
25-02-2012,505.77,516.94
26-02-2012,505.77,516.94
27-02-2012,505.77,516.94
28-02-2012,504.83,516.20
29-02-2012,505.66,516.94
01-03-2012,506.00,517.35
02-03-2012,505.96,517.29
03-03-2012,505.99,517.24
04-03-2012,505.99,517.24
05-03-2012,505.99,517.24
06-03-2012,506.08,517.17
07-03-2012,506.10,517.21
08-03-2012,506.09,517.16
09-03-2012,505.24,516.40
10-03-2012,503.89,515.11
11-03-2012,503.89,515.11
12-03-2012,503.89,515.11
13-03-2012,503.59,514.65
14-03-2012,503.35,514.48
15-03-2012,503.27,514.43
16-03-2012,501.62,512.79
17-03-2012,500.42,511.48
18-03-2012,500.42,511.48
19-03-2012,500.42,511.48
20-03-2012,501.25,512.35
21-03-2012,502.84,513.68
22-03-2012,502.77,513.59
23-03-2012,502.30,513.08
24-03-2012,501.11,512.18
25-03-2012,501.11,512.18
26-03-2012,501.11,512.18
27-03-2012,502.01,513.11
28-03-2012,501.84,512.97
29-03-2012,501.19,512.39
30-03-2012,502.65,513.83
31-03-2012,502.58,513.58
01-04-2012,502.58,513.58
02-04-2012,502.58,513.58
03-04-2012,501.69,512.71
04-04-2012,501.62,512.63
05-04-2012,501.33,512.45
06-04-2012,501.33,512.45
07-04-2012,501.33,512.45
08-04-2012,501.33,512.45
09-04-2012,501.33,512.45
10-04-2012,501.35,512.22
11-04-2012,501.44,512.36
12-04-2012,501.44,512.36
13-04-2012,500.49,511.71
14-04-2012,498.83,510.10
15-04-2012,498.83,510.10
16-04-2012,498.83,510.10
17-04-2012,498.17,509.52
18-04-2012,496.75,507.86
19-04-2012,497.64,508.91
20-04-2012,497.81,509.03
21-04-2012,497.50,508.60
22-04-2012,497.50,508.60
23-04-2012,497.50,508.60
24-04-2012,497.81,508.95
25-04-2012,498.60,509.35
26-04-2012,498.93,509.61
27-04-2012,498.89,509.67
28-04-2012,498.54,509.59
29-04-2012,498.54,509.59
30-04-2012,498.54,509.59
01-05-2012,498.75,509.79
02-05-2012,498.75,509.79
03-05-2012,500.52,511.64
04-05-2012,502.05,513.07
05-05-2012,502.10,512.97
06-05-2012,502.10,512.97
07-05-2012,502.10,512.97
08-05-2012,502.08,512.94
09-05-2012,502.40,513.15
10-05-2012,501.54,512.45
11-05-2012,499.85,510.86
12-05-2012,499.17,510.33
13-05-2012,499.17,510.33
14-05-2012,499.17,510.33
15-05-2012,498.84,509.96
16-05-2012,498.82,509.88
17-05-2012,499.28,510.29
18-05-2012,499.28,510.23
19-05-2012,498.26,509.40
20-05-2012,498.26,509.40
21-05-2012,498.26,509.40
22-05-2012,498.23,509.31
23-05-2012,498.43,509.48
24-05-2012,498.42,509.56
25-05-2012,498.28,509.29
26-05-2012,498.08,509.32
27-05-2012,498.08,509.32
28-05-2012,498.08,509.32
29-05-2012,497.86,509.09
30-05-2012,496.72,507.89
31-05-2012,496.17,507.30
01-06-2012,496.18,507.29
02-06-2012,496.18,507.34
03-06-2012,496.18,507.34
04-06-2012,496.18,507.34
05-06-2012,497.36,508.40
06-06-2012,498.69,509.69
07-06-2012,498.73,509.68
08-06-2012,498.46,509.43
09-06-2012,497.71,508.79
10-06-2012,497.71,508.79
11-06-2012,497.71,508.79
12-06-2012,496.47,507.40
13-06-2012,496.03,506.97
14-06-2012,494.58,505.31
15-06-2012,493.31,504.15
16-06-2012,493.16,504.10
17-06-2012,493.16,504.10
18-06-2012,493.16,504.10
19-06-2012,493.11,503.93
20-06-2012,492.96,503.66
21-06-2012,492.83,503.42
22-06-2012,492.77,503.38
23-06-2012,492.65,503.30
24-06-2012,492.65,503.30
25-06-2012,492.65,503.30
26-06-2012,492.61,503.32
27-06-2012,492.53,503.41
28-06-2012,492.50,503.47
29-06-2012,492.55,503.58
30-06-2012,492.57,503.85
01-07-2012,492.57,503.85
02-07-2012,492.57,503.85
03-07-2012,492.68,503.82
04-07-2012,495.85,506.74
05-07-2012,497.77,508.62
06-07-2012,497.97,508.68
07-07-2012,497.91,508.73
08-07-2012,497.91,508.73
09-07-2012,497.91,508.73
10-07-2012,497.91,508.72
11-07-2012,497.15,507.90
12-07-2012,495.64,506.43
13-07-2012,494.60,505.52
14-07-2012,494.14,505.00
15-07-2012,494.14,505.00
16-07-2012,494.14,505.00
17-07-2012,494.21,505.29
18-07-2012,494.17,505.19
